Student ID (last 4 digits), Date, Sign-In Time, Sign-Out Time, Hours Logged
2220,2019-02-14,15:05:36.680254,16:52:57.601000,1.7891
1641,2019-02-14,15:05:46.768449,17:29:03.235611,2.3879
0251,2019-02-14,15:05:51.352204,16:22:06.861463,1.271
0969,2019-02-14,15:05:54.239989,17:14:16.211013,2.1394
3255,2019-02-14,15:07:43.891945,16:31:32.014028,1.3967
1823,2019-02-14,15:08:24.095861,15:08:26.023994,0.0005
9949,2019-02-14,15:08:31.889866,17:14:57.442971,2.1071
1136,2019-02-14,15:08:33.407834,16:07:09.159203,0.9766
8144,2019-02-14,15:08:55.061946,15:45:11.028049,0.6044
0246,2019-02-14,15:11:59.087822,20:28:11.000083,5.27
3439,2019-02-14,15:12:27.217735,17:29:40.351855,2.287
4201,2019-02-14,15:12:30.911838,20:28:57.386141,5.274
6099,2019-02-14,15:15:13.145803,20:21:19.003057,5.1016
1312,2019-02-14,15:20:02.808740,19:45:53.705509,4.4308
2009,2019-02-14,16:26:39.837128,,0
7001,2019-02-14,17:12:57.939356,19:57:02.912120,2.7347
9528,2019-02-15,09:05:04.590245,18:00:47.455144,8.9286
1281,2019-02-15,09:21:40.192904,18:00:11.509170,8.642
0898,2019-02-15,09:22:52.190628,15:51:18.910321,6.4741
2169,2019-02-15,09:34:48.707066,16:22:09.695967,6.7892
3276,2019-02-15,09:35:00.881027,18:00:15.037162,8.4206
1312,2019-02-15,09:35:08.874995,17:43:42.771487,8.1427
0115,2019-02-15,09:35:11.291039,15:59:09.352894,6.3995
7001,2019-02-15,09:56:11.767361,16:42:02.809410,6.7642
0246,2019-02-15,09:59:06.988963,18:00:01.995327,8.0153
0641,2019-02-15,10:06:23.014119,16:10:10.641676,6.0632
1018,2019-02-15,10:43:00.730450,14:02:16.479244,3.321
6099,2019-02-15,10:46:21.938418,18:00:21.629147,7.2332
0644,2019-02-15,10:53:43.116379,17:58:52.211473,7.0859
6232,2019-02-15,11:32:49.160970,17:58:47.071373,6.4328
9949,2019-02-15,11:45:08.859722,15:12:00.410424,3.4477
5897,2019-02-15,12:19:08.150001,17:19:41.611147,5.0093
2395,2019-02-15,12:19:28.304003,17:59:58.921230,5.6752
1844,2019-02-15,12:40:03.841826,18:01:17.831059,5.3539
4201,2019-02-15,12:56:13.499995,17:05:44.238426,4.1585
5237,2019-02-15,14:02:49.869140,16:40:39.071563,2.6303
5086,2019-02-15,14:41:30.447102,14:41:32.649244,0.0006
8144,2019-02-15,16:27:09.303636,18:00:34.423148,1.557
5237,2019-02-15,16:40:44.041634,17:38:26.936399,0.9619
1312,2019-02-15,17:43:44.699507,18:00:06.243229,0.2727
6969,2019-02-15,18:00:23.333147,18:00:25.673149,0.0007
6502,2019-02-16,06:53:10.059299,16:05:22.781662,9.2035
6287,2019-02-16,06:54:34.721108,15:39:23.086117,8.7468
0420,2019-02-16,06:54:41.341060,15:16:49.854191,8.369
3624,2019-02-16,06:55:01.773007,15:47:34.749101,8.8758
3524,2019-02-16,06:55:06.023051,15:18:39.338324,8.3926
8518,2019-02-16,06:59:24.050475,13:12:30.647374,6.2185
7001,2019-02-16,07:10:30.925140,08:57:55.045146,1.79
0115,2019-02-16,07:24:28.775637,09:08:01.183567,1.7257
8144,2019-02-16,07:59:20.463656,14:56:06.008147,6.946
3276,2019-02-16,08:07:47.254305,21:21:26.979216,13.2277
1844,2019-02-16,09:07:29.275760,20:41:35.441546,11.5684
0115,2019-02-16,09:08:02.873586,10:16:00.101291,1.1326
2169,2019-02-16,09:23:54.459322,13:35:23.518920,4.1914
6099,2019-02-16,09:53:01.929574,21:39:56.155773,11.7817
1312,2019-02-16,09:55:56.145208,20:03:22.087820,10.1239
7001,2019-02-16,10:03:44.982137,18:25:50.812210,8.3683
5237,2019-02-16,10:25:16.225438,11:40:36.728821,1.2557
6163,2019-02-16,10:25:47.309487,13:39:35.571207,3.2301
5086,2019-02-16,10:28:52.611036,12:11:33.841641,1.7115
1641,2019-02-16,10:31:04.474695,13:31:21.582217,3.0048
7624,2019-02-16,10:50:15.370351,14:15:49.223134,3.4261
5897,2019-02-16,10:52:16.561778,12:00:58.838294,1.1451
0644,2019-02-16,11:18:22.693253,21:36:12.084039,10.2971
4201,2019-02-16,11:20:39.312421,21:40:21.333692,10.3283
9949,2019-02-16,11:22:57.038030,15:33:53.281378,4.1823
0644,2019-02-16,11:38:52.851110,17:13:39.567352,5.5796
5237,2019-02-16,11:42:14.638563,11:45:30.241964,0.0543
5051,2019-02-16,11:43:03.192416,,0
6143,2019-02-16,11:44:48.140087,11:54:57.805419,0.1694
1281,2019-02-16,12:19:27.783990,21:35:12.998032,9.2626
0641,2019-02-16,12:31:25.047555,14:59:39.911048,2.4708
1246,2019-02-16,13:01:39.029544,15:01:35.618520,1.9991
1926,2019-02-16,13:13:33.461153,16:27:52.519446,3.2386
2395,2019-02-16,13:16:22.868609,19:58:53.540606,6.7085
0246,2019-02-16,13:38:55.359236,21:13:51.816922,7.5823
0115,2019-02-16,14:37:15.323398,20:18:31.365110,5.6878
9302,2019-02-16,15:15:55.980113,15:16:00.808147,0.0013
5897,2019-02-16,15:56:26.860637,18:37:08.434998,2.6782
2169,2019-02-16,16:00:10.670290,21:08:31.405828,5.1391
9949,2019-02-16,16:40:11.216763,18:44:45.568017,2.0762
0644,2019-02-16,21:39:07.343860,21:39:08.973790,0.0005
0641,2019-02-17,08:04:33.760605,14:44:57.620574,6.6733
8144,2019-02-17,08:05:27.334249,10:26:56.149278,2.358
2395,2019-02-17,08:12:33.041621,16:44:45.174977,8.5367
2169,2019-02-17,08:26:22.452812,,0
0420,2019-02-17,08:26:41.892850,14:33:27.038787,6.1125
0644,2019-02-17,08:35:29.470260,21:29:26.063858,12.8991
0898,2019-02-17,08:50:55.141274,21:09:00.601144,12.3015
0115,2019-02-17,09:09:27.418134,17:01:43.313931,7.8711
7001,2019-02-17,09:13:52.317481,17:31:28.331205,8.2933
6099,2019-02-17,09:29:34.189171,21:29:36.929857,12.0008
1844,2019-02-17,09:33:01.180674,20:59:06.784746,11.4349
3276,2019-02-17,09:35:01.800318,15:39:34.136479,6.0756
1312,2019-02-17,09:49:18.242614,19:03:08.233169,9.2306
2220,2019-02-17,10:02:21.468592,15:34:18.920209,5.5326
1641,2019-02-17,10:02:49.908521,14:55:20.701290,4.8752
9645,2019-02-17,10:17:55.122466,10:18:05.572735,0.0029
0246,2019-02-17,10:25:26.421483,19:07:22.601282,8.6989
1246,2019-02-17,10:32:49.970487,11:42:15.463496,1.1571
1136,2019-02-17,10:38:01.107510,18:53:17.243018,8.2545
4201,2019-02-17,10:43:54.752653,18:53:14.682958,8.1555
0873,2019-02-17,11:04:11.371717,16:01:56.057509,4.9624
5086,2019-02-17,12:24:26.344002,15:54:07.072802,3.4946
9528,2019-02-17,12:46:07.411496,18:54:19.630099,6.1367
5897,2019-02-17,13:10:12.080248,18:17:02.571276,5.114
9645,2019-02-17,15:15:20.358707,,0
7001,2019-02-17,17:31:33.367137,20:42:59.621652,3.1906
1136,2019-02-17,19:11:51.889945,20:34:53.990354,1.3839
4201,2019-02-17,19:11:53.093930,21:29:55.825790,2.3008
0563,2019-02-17,20:35:48.915972,,0
